warehouse_id,product_id,quantity_on_hand,quantity_reserved,quantity_available,last_restock_date,unit_cost
WH_04,b8a0d73b2a06e7910d9864dccdb0cda2,30,0,30,2018-09-20,31.45
WH_04,16ed6a6e3fce23b741650437fe58d65b,20,0,20,2018-08-19,58.67
WH_04,5d6bea33648f018dbb563f3a2fab09f3,29,5,24,2018-09-22,82.17
WH_04,a9f480bfc49f0b85e8394e1cdf685b4e,17,0,17,2018-08-18,29.5
WH_04,efa490145b5cc82438b6a6de691535fa,20,1,19,2018-10-08,21.55
WH_04,d6fe3b4ddecd4a8393c6a1385de3bfb6,39,0,39,2018-08-02,104.83
WH_04,03e931f387c2dd5b006aecdb12515b2e,21,2,19,2018-09-12,25.3
WH_04,f3ce47ccf98da2906f6b8b1387618e07,21,1,20,2018-07-18,80.97
WH_04,35ebf08a93899d44e756809e11b14754,55,5,50,2018-06-14,9.99
WH_04,4a300735bc293723103db0d0c1bc1585,9,2,7,2018-11-03,35.87
WH_04,91846781ef75057e134949400768e272,17,0,17,2018-11-20,55.36
WH_04,6a2909ac21d16b721e4795e7e8ff3e68,23,1,22,2018-07-09,10.54
WH_04,419cb1b441eda9b92ebd1a1b96090c26,14,3,11,2018-10-01,15.73
WH_04,553e0e7590d3116a072507a3635d2877,44,7,37,2018-07-05,22.92
WH_04,d678178aa4291cd25a755a90188375c8,31,1,30,2018-06-27,18.88
WH_04,73bcea88583002fe12b7399af4ae60da,16,2,14,2018-06-26,82.19
WH_04,4cb6e86e1328e77e20b5f90771683cbe,6,1,5,2018-10-11,58.24
WH_04,22c5ddc22ea8cae84fc9917def682dc6,55,0,55,2018-10-16,22.95
WH_04,574597aaf385996112490308e37399ce,7,1,6,2018-09-10,28.26
WH_04,6c81db10f914c4d032b14fa93aa0a818,19,3,16,2018-07-03,20.28
WH_04,02ce467092b184e71d3967d29110adc1,11,0,11,2018-10-31,79.41
WH_04,c6336fa91fbd87c359e44f5dca5a90ed,127,22,105,2018-06-04,23.32
WH_04,dc52f0f5d3ec37a93eaf956cde4e5d2c,55,4,51,2018-09-13,26.16
WH_04,bbaef2eadf31fe3ea6702077398be06c,81,5,76,2018-09-17,33.71
WH_04,4724ffa427f315c485e39b02e21859b2,7,0,7,2018-06-14,8.11
WH_04,44d097d59e8430f88a67517cd0c4f865,16,2,14,2018-10-01,32.34
WH_04,4b96786612ebe7463132fce2c4dca136,34,6,28,2018-10-29,62.63
WH_04,fb7a100ec8c7b34f60cec22b1a9a10e0,42,8,34,2018-10-20,20.72
WH_04,87283a98b24f9f1ac3a31b631073cf47,25,6,19,2018-09-03,29.47
WH_04,bfc0d01be79d9038c7720f983bf954e0,23,4,19,2018-07-03,61.28
WH_04,e7f85e7f0203b7b95cc1b4c21b4b070c,10,2,8,2018-07-30,160.57
WH_04,0a4093a4af429dc0a9334300e5c13ae5,39,4,35,2018-08-08,15.21
WH_04,4a0c2a56e65c941a0bb9874c47dd66d8,7,1,6,2018-11-15,37.96
WH_04,5a848e4ab52fd5445cdc07aab1c40e48,145,29,116,2018-07-08,61.69
WH_04,fe6a9515d655fa7936b8a7c841039f34,53,13,40,2018-06-29,166.27
WH_04,9565229244e9341fb8c8069879cf73cd,8,0,8,2018-09-23,66.66
WH_04,72d3bf1d3a790f8874096fcf860e3eff,21,4,17,2018-10-04,22.79
WH_04,e5eadf9be70a4a9fa514019542fc330a,40,9,31,2018-06-22,43.34
WH_04,1a405418406359cc2b8815f93bf359c2,19,3,16,2018-08-02,83.93
WH_04,28b4eced95a52d9c437a4caf9d311b95,24,5,19,2018-07-13,35.49
WH_04,78efe838c04bbc568be034082200ac20,89,0,89,2018-10-21,43.69
WH_04,f646af315b0f3a597f69213537ca2199,33,2,31,2018-09-30,32.23
WH_04,642a40d4d73b4b2604968937de13634a,17,0,17,2018-06-16,7.7
WH_04,242edc6b84c00f0d48c664a020a92c52,23,0,23,2018-09-08,32.32
WH_04,e6fd80a00ebb1a3e0d58a38555fbbf2c,23,0,23,2018-11-10,11.1
WH_04,eecc2c78b528d8073b4f1c4bddf92aae,8,1,7,2018-07-29,17.23
WH_04,9571759451b1d780ee7c15012ea109d4,13,1,12,2018-07-29,47.38
WH_04,68a058d125ba1544e726898f0b8c0523,16,1,15,2018-06-04,81.65
WH_04,4413a608a42bd21bbf9d5abbd58c249a,17,0,17,2018-09-10,87.94
WH_04,6dde44b4172999f35f08654d06bad633,20,4,16,2018-06-18,99.13
WH_04,51d646c5c93e0f1de543528d0e24eadc,22,2,20,2018-08-11,44.86
WH_04,f7e0fa615b386bc9a8b9eb52bc1fff76,12,2,10,2018-09-18,43.36
WH_04,f39a8b27ce90ac582103bf36f09690dd,8,2,6,2018-10-15,154.09
WH_04,eb8c629f70275fd1c4f809116cce1efc,128,4,124,2018-11-06,19.84
WH_04,70906e04da1eebf3d1b8791bd09ffe85,9,2,7,2018-06-28,44.6
WH_04,9aa9caee155847cddb376a05b9a39791,5,1,4,2018-10-31,15.22
WH_04,37b99aa22bbac19b2a4afc4b2a958a53,7,1,6,2018-10-10,181.78
WH_04,b84520a57891e7a8ae2c68741dcc7146,26,6,20,2018-09-07,25.27
WH_04,41c24b8ce92d1a2cac62db5edfd088b2,79,18,61,2018-10-29,62.48
WH_04,fcf6ad274391aea29f5d6e5ef9da5050,19,1,18,2018-11-24,57.78
WH_04,cc971e0365873137b8bef2ebad633e6f,46,4,42,2018-08-20,162.5
WH_04,98a8c2fa16d7239c606640f5555768e4,27,5,22,2018-10-01,49.45
WH_04,2002fc3ec2d8a30a7588628fe7aff958,7,1,6,2018-08-04,18.13
WH_04,b38b25d838ae0b8385e8cc68b9017644,24,0,24,2018-11-01,103.07
WH_04,93c480c7d11c68ba0a71e850da61b674,18,3,15,2018-07-15,88.91
WH_04,c19d5ba108c34b8255cf9a524da92bc4,10,0,10,2018-11-14,50.43
WH_04,9e10ae46a3021a02f1692448ef9fa1db,9,1,8,2018-07-31,16.69
WH_04,2b0ee2d07306f7c9ac55a43166e9bb4b,14,0,14,2018-06-29,26.71
WH_04,55b71bf300a2765a382eaec566df531f,50,10,40,2018-06-08,42.94
WH_04,c0704b7b41d23540e8576c5e84484dcb,18,1,17,2018-10-24,23.59
WH_04,bd6e6fce9ada76ea2db0f1912e8e478f,38,2,36,2018-10-10,31.64
WH_04,40e8b425d1a26e2d9cb77363523e05ce,30,3,27,2018-07-02,35.57
WH_04,20531b0644a0719b8d506c4db3c56609,6,0,6,2018-07-29,56.06
WH_04,500870614ddcf5bd84f7d26861026c8a,16,0,16,2018-11-25,7.2
WH_04,ead3077a141a9c800d6a4bb9d0d415b6,19,3,16,2018-06-30,12.19
WH_04,32e18e89237933ebdaaebd78a27e7fa1,10,0,10,2018-11-09,14.46
WH_04,aca2eb7d00ea1a7b8ebd4e68314663af,535,123,412,2018-07-02,43.85
WH_04,b623b7cb05ee3248fbe4a6ecbeed79a4,20,0,20,2018-07-19,47.19
WH_04,99f5b2240b82bf9387e5cf2fc0335b08,16,0,16,2018-07-31,55.45
WH_04,027cdd14a677a5834bc67a9789db5021,55,4,51,2018-11-14,59.51
WH_04,24c66f106f642621e524291a895c9032,38,1,37,2018-06-13,104.94
WH_04,87cc2aef12eddf0b170234138b0946e0,22,2,20,2018-10-19,97.8
WH_04,423a6644f0aa529e8828ff1f91003690,19,1,18,2018-09-13,220.94
WH_04,e7bbc0d43d1f5cb09bab95b664236633,22,4,18,2018-11-21,24.34
WH_04,f71050e65776861c8c3ec7a2d2b0194c,19,0,19,2018-06-05,32.27
WH_04,dd4c3b4ab7e001aaf385ea2e68952030,19,3,16,2018-06-01,20.27
WH_04,a334304f952399f2161225628a9d2891,14,2,12,2018-10-29,53.28
WH_04,703d742887bb9267f89b675608ba7aa0,37,1,36,2018-11-24,28.02
WH_04,542b3d80712d51eefe3a3cd1c5f4e8fe,8,1,7,2018-11-19,28.02
WH_04,a8115d34a4b7b74388da609692162c37,18,2,16,2018-06-04,14.07
WH_04,06c6e01186af8b98ee1fc9e01f9471e9,83,12,71,2018-08-16,25.46
WH_04,4d9e8a6d8d07e4f47e093b8c2999ae01,21,5,16,2018-07-28,16.92
WH_04,145978af3e89b318be0b717a0953649a,38,0,38,2018-10-17,13.34
WH_04,9ecadb84c81da840dbf3564378b586e9,66,12,54,2018-10-30,21.13
WH_04,f9be8e0e5acd947d8f49dbc390b9ab20,9,2,7,2018-10-12,80.72
WH_04,928e52a9ad53a294fdcc91bcf59d1751,62,11,51,2018-07-20,85.83
WH_04,d2f5484cbffe4ca766301b21ab9246dd,42,8,34,2018-10-20,5.93
WH_04,0fa81e7123fd0ebe03adbbe99d912827,10,2,8,2018-10-23,63.67
WH_04,3f14d740544f37ece8a9e7bc8349797e,95,5,90,2018-09-26,43.88
WH_04,6bbe55cf8f85c87b6eebb775a53402f4,40,8,32,2018-09-19,35.96
WH_04,1a300f482e35d7eac74b229be067aefd,20,4,16,2018-10-23,14.34
WH_04,6a0713a63e990052795623e76cc2995e,7,1,6,2018-06-19,45.82
WH_04,1a758361b1c10b3ffe3d3373332de319,19,2,17,2018-09-18,29.27
WH_04,be837f2e0152a208d4386f4126d5bd7c,18,3,15,2018-10-24,21.43
WH_04,418d480693f2f01e9cf4568db0346d28,16,3,13,2018-10-31,80.12
WH_04,9d8a0e115e802d845b4ce1eb794d1260,23,0,23,2018-07-04,81.96
WH_04,c075b8e131353552218860f1c421e4ef,22,5,17,2018-08-31,35.82
WH_04,44fded21627553d1886d459384bbce06,28,2,26,2018-08-17,7.71
WH_04,d39421ec4cc2bf52e35f8bf00f1ec314,30,0,30,2018-10-25,31.41
WH_04,e03102efbc2229024c89be731f0aedcb,39,2,37,2018-09-27,25.1
WH_04,9ddc4249779322828f89d2a9c04f7ee1,12,2,10,2018-07-01,74.06
WH_04,616042729c11849827291496b18e9ec5,16,3,13,2018-06-24,28.54
WH_04,5c692818d313aa12864b48ac0c2472c2,24,1,23,2018-09-07,15.85
WH_04,10adb53d8faa890ca7c2f0cbcb68d777,20,0,20,2018-11-20,8.54
WH_04,d04e48982547095af81c231c3d581cb6,36,8,28,2018-06-24,110.11
WH_04,6eb6c5cb7df0f863538b61a47fcce962,17,4,13,2018-07-06,73.95
WH_04,077599a82ee54960bc4f4c941b0d1359,13,1,12,2018-11-02,55.0
WH_04,71540d636652fc682032d3b3c0a180c1,28,5,23,2018-06-20,64.86
WH_04,8d1cfc0463b545928bfb4e589e017bd4,20,5,15,2018-08-07,41.74
WH_04,a1efe4a86746c22541813e22e1d23e33,22,2,20,2018-07-04,74.21
WH_04,036734b5a58d5d4f46b0616ddc047ced,19,4,15,2018-08-15,18.05
WH_04,c857b96593773e940454e76efa8eabb3,39,0,39,2018-10-08,26.73
WH_04,aa8d88eb4b9cb38894e33fa624c4287f,14,1,13,2018-09-02,24.04
WH_04,c7fd13b5e515bffdab855d0812842edb,46,0,46,2018-06-05,42.21
WH_04,086351823300e0339f6955b27998c186,45,0,45,2018-09-11,48.72
WH_04,79366d6a24de9351b7ca6e3cf75a68ec,14,2,12,2018-06-14,100.94
WH_04,a12c9204f6f9e90ad1d8ba5571fbfed2,20,1,19,2018-08-11,19.44
WH_04,0eb8e03d4ef83152c4642b606b5bbdec,31,7,24,2018-10-07,22.08
WH_04,b74d57e3377dd78aace6d070fc48cc88,10,2,8,2018-08-11,38.34
WH_04,6ac3978babf6ca76087369391bb6ce5a,5,0,5,2018-11-14,41.05
WH_04,65650c84064ff1a79e4a05988f4c3e9f,22,4,18,2018-11-24,12.02
WH_04,90aa2ab699cd0e459be93124aa91c82f,13,3,10,2018-07-05,54.03
WH_04,cbdb9bf611328898bd4b32a384506b3a,23,0,23,2018-10-17,48.77
WH_04,2bb3e85f2a403543fdb64e266e70c792,22,2,20,2018-06-17,138.48
WH_04,35afc973633aaeb6b877ff57b2793310,61,11,50,2018-11-12,59.95
WH_04,ce6f74096c84567f22728c84f3d6e7fc,36,0,36,2018-10-26,47.78
WH_04,e672fbe634ad07cce9d85f412becb2c0,14,0,14,2018-09-27,75.8
WH_04,165f86fe8b799a708a20ee4ba125c289,148,6,142,2018-11-16,113.52
WH_04,5ed9eaf534f6936b51d0b6c5e4d5c2e9,8,0,8,2018-06-12,13.2
WH_04,7a7be236d8368315680071df4209dd4e,19,1,18,2018-09-21,36.34
WH_04,77fa3381855b6763c52ca3b72824f508,6,0,6,2018-06-09,22.53
WH_04,db6677c6f890ba1730c0b75bd8132579,12,3,9,2018-11-22,33.91
WH_04,59f09deeea7c839a9212a19f3416b892,5,1,4,2018-11-27,178.8
WH_04,ab9cf155f8280c3739b09fe341a185e8,40,10,30,2018-10-08,6.24
WH_04,28a652ff04e43c1bc57937a9f8770f9b,22,2,20,2018-08-23,63.48
WH_04,ed2067a9c1f79553088a3c67b99a9f97,62,7,55,2018-07-07,37.28
WH_04,4c2394abfbac7ff59ec7a420918562fa,154,33,121,2018-10-30,45.94
WH_04,2eb9b2ef7c1da3c7b99702452ea4729f,16,1,15,2018-09-14,64.94
WH_04,a50acd33ba7a8da8e9db65094fa990a4,59,9,50,2018-09-29,55.97
WH_04,89b190a046022486c635022524a974a8,24,3,21,2018-06-23,42.63
WH_04,cfb79bfbdaf59cfe2e9ae0a071451f32,26,6,20,2018-07-07,24.04
WH_04,8f8cb7e4a7f16d339f87f8aa2711a003,29,3,26,2018-10-16,51.89
WH_04,f1fe595ee7ef768b41bd9b246d13432d,19,0,19,2018-08-25,41.02
WH_04,7ce94ab189134e2d3c05f496d635419c,37,5,32,2018-11-17,8.63
WH_04,7e0dc102074f8285580c9777f79c90cf,74,7,67,2018-06-18,21.72
WH_04,223d34a3d9334039f5ff9511dc044bbb,24,2,22,2018-09-01,112.56
WH_04,349ce46a0e2e20054aa9d80c48af8816,34,8,26,2018-08-01,94.67
WH_04,5ccdfc35d9cff8db4fa46b83d5712899,13,1,12,2018-06-16,62.62
WH_04,3b0f7951038b105522c2d566b54421f7,35,4,31,2018-09-20,22.64
WH_04,64315bd8c0c47303179dd2e25b579d00,5,1,4,2018-10-29,46.87
WH_04,8c292ca193d326152e335d77176746f0,88,22,66,2018-08-16,107.42
WH_04,4ce9ab528124f89e091b17d11aa2e97c,49,8,41,2018-08-17,25.11
WH_04,0a9bdadab17a9b0f258f64d11a0adf7b,32,5,27,2018-09-06,53.23
WH_04,e7d26dd6742baca292020c158e6720c3,33,4,29,2018-07-06,28.73
WH_04,08c816d9a716567bf436173ef6f5f12e,15,2,13,2018-09-23,9.95
WH_04,781afe929e3016a667f5f439afd55fce,75,8,67,2018-09-09,66.5
WH_04,acc444eb5ad26f79d5a11baa6a03c439,20,4,16,2018-06-21,62.94
WH_04,812f428f6757ab16c46cffc68f2e90c5,16,3,13,2018-10-23,26.78
WH_04,c2ece64199af7a53793ed9612a89a8cd,18,0,18,2018-10-17,48.04
WH_04,3eef0cb94ba82de806bb30ab743c7655,84,10,74,2018-10-05,34.71
WH_04,e0cf79767c5b016251fe139915c59a26,144,19,125,2018-11-18,18.51
WH_04,5a6e53c3b4e8684b13388d6aa4afdf12,108,3,105,2018-06-26,10.87
WH_04,c7b3cf9de7be95b3e09e7a63315685eb,54,1,53,2018-10-08,44.41
WH_04,8844bd4b8ca8f93603694ca2bceb77e9,38,1,37,2018-11-23,49.32
WH_04,d493f5a208254fe85b3ab55d898461a1,7,1,6,2018-11-28,12.93
WH_04,f2e53dd1670f3c376518263b3f71424d,45,10,35,2018-11-23,56.43
WH_04,89321f94e35fc6d7903d36f74e351d40,136,10,126,2018-09-12,16.74
WH_04,e7db7c40ea6647c808d48581f1308d88,23,2,21,2018-08-20,74.27
WH_04,14555ba663de8689feacf1d0819cc3b3,21,2,19,2018-06-22,67.32
WH_04,c92f0e7b9d49a9543558d6532772441b,40,0,40,2018-11-18,94.33
WH_04,0a57f7d2c983bcf8188589a5fea4a8da,48,7,41,2018-10-23,76.75
WH_04,e85d91619b497e98754390b6198a9818,18,0,18,2018-09-15,54.39
WH_04,1612209b0b37fbe80e1e8e1b7d19ca1d,31,0,31,2018-06-29,42.04
WH_04,f2af004352a06a99dca765596240cbc3,14,1,13,2018-08-28,23.45
WH_04,ecf9484703bdfb9cfcc1ac9c2084b567,26,5,21,2018-10-29,160.57
WH_04,2b4609f8948be18874494203496bc318,159,39,120,2018-09-21,43.86
WH_04,62d41a80c366aa2d8644e3270adf8440,11,1,10,2018-09-22,105.15
WH_04,052413504e5295cd66ec4ced0b310062,17,1,16,2018-10-19,91.02
WH_04,4ac50dbde931c0a5ed8c33d3dc047351,10,1,9,2018-10-30,28.51
WH_04,2ff995aead9c63a1f37a07b3664ead37,46,10,36,2018-07-30,30.29
WH_04,e19ddcc85537b41f22116c8d5425ef46,23,0,23,2018-09-09,12.43
WH_04,59391e840980a4bb6df5f44d3d734df7,10,2,8,2018-08-17,29.32
WH_04,3570caaeaa3f5a1ae76392bb2b4155f9,20,0,20,2018-10-27,28.91
WH_04,612c7f49d1026f7beded75464b574f81,9,1,8,2018-06-09,16.92
WH_04,5a3320037d5922a7708647c81ecc1f15,23,3,20,2018-11-04,32.71
WH_04,8338cef8355d238f43711dcb9c0657b2,25,6,19,2018-06-19,22.27
WH_04,0521fe3eb04940304b489d0fb49a37dd,15,0,15,2018-11-15,69.87
WH_04,909b87db6cb3a7ab26bd03cc59860136,25,4,21,2018-07-15,23.38
WH_04,4cc8bfa581f41841ce5e24aba773a44a,47,5,42,2018-08-02,29.77
WH_04,42a2bd596fda1baef5719cb74f73030c,29,5,24,2018-09-01,40.76
WH_04,ef66e63137bdd1b2e44aa968646fc1e3,19,0,19,2018-10-03,14.54
WH_04,23bcd6822a33df5534f9b290216eec1f,26,4,22,2018-06-05,51.41
WH_04,404a57563d487aecbc2b1a01d9b89aab,20,3,17,2018-10-19,149.72
WH_04,79c0ace2ccf0da036e787875a49151a4,6,1,5,2018-10-01,235.63
WH_04,98e91d0f32954dcd8505875bb2b42cdb,10,2,8,2018-10-01,40.09
WH_04,a237de12bdf0bfe4fe220bae65a89731,32,2,30,2018-07-26,23.78
WH_04,779dd392d4fbe5ca656bf3ceabecbf0b,17,4,13,2018-08-18,87.01
WH_04,1cf0c9095608952cb1c65c4789946375,22,2,20,2018-06-06,32.44
WH_04,fe75529a267b76ac6e96f0c322a899a4,7,1,6,2018-07-11,60.02
WH_04,2a5806f10d0f00e5ad032dd2e3c8806e,38,0,38,2018-11-10,79.72
WH_04,f0c1c1d5ec61ce4c4846abd4283631df,12,0,12,2018-07-25,24.36
WH_04,672e757f331900b9deea127a2a7b79fd,25,2,23,2018-09-09,193.0
WH_04,35557c68a22ecebcf066e25ca2ddc144,8,0,8,2018-08-05,9.09
WH_04,62d8daeee0db3a60c234c2d1bfd10651,23,0,23,2018-11-17,15.8
WH_04,7c4a8bec217df1de0df2b5aaf8175b65,57,11,46,2018-07-27,11.28
WH_04,6e77b89d36e50217e6793780a8ce5c82,26,2,24,2018-06-25,18.35
WH_04,3cebb9158a3aa0b3f78ee0f934c9f032,6,0,6,2018-11-12,34.96
WH_04,53759a2ecddad2bb87a079a1f1519f73,512,107,405,2018-06-12,35.62
WH_04,25c38557cf793876c5abdd5931f922db,27,0,27,2018-10-17,605.28
WH_04,31a89a7044c5b133cf646404a4e86022,17,3,14,2018-08-02,82.97
WH_04,e070a61270050c4b1b704300f331cca6,5,0,5,2018-09-09,26.69
WH_04,4ae634441e444ca4bc85903cafe98d73,43,2,41,2018-06-02,9.05
WH_04,6a23ae3187f1dac41b7210a8c7739d6b,17,2,15,2018-09-25,24.99
WH_04,c8abdbe349a97073e7aebc795be55bd8,11,2,9,2018-10-18,64.44
WH_04,d696750e550fd0f733979dd7e5dff921,47,9,38,2018-06-23,113.83
WH_04,06f0e85c7892d5df893f332706340af1,15,3,12,2018-09-10,84.22
WH_04,34dabb8af33b3756cf72df05fb327011,7,0,7,2018-07-16,40.58
WH_04,a5215a7a9f46c4185b12f38e9ddf2abc,21,5,16,2018-09-03,565.8
WH_04,c9c455f9fd8ca66d3ff7f90a249753b4,17,1,16,2018-09-27,46.54
WH_04,aef8207c2e91f4fcdbc0824737abf358,26,0,26,2018-07-03,196.06
WH_04,e6b6e13cf71449a457269f425b89dc74,6,1,5,2018-08-28,41.12
WH_04,fb55982be901439613a95940feefd9ee,110,7,103,2018-10-19,49.61
WH_04,750dcfda0a9788bba89c94bb82a322db,5,0,5,2018-07-14,12.56
WH_04,30469bb5ea377eae7121981e2f0778e4,10,2,8,2018-07-14,75.78
WH_04,4298b7e67dc399c200662b569563a2b2,33,8,25,2018-10-12,90.15
WH_04,d918b3f4aa5272c2c3cd088d087ca069,20,3,17,2018-11-23,82.82
WH_04,ab1f9387c0627dd24000bfbc54fdeee0,51,1,50,2018-06-29,6.84
WH_04,e9c1abcc7126360336d8f56d49041a8c,17,1,16,2018-08-25,195.67
WH_04,64d0feb1bcf9c7fe7b5dad3271c10910,15,0,15,2018-08-20,55.21
WH_04,c3ba4e8d3cb30049213b682e751e9d00,57,7,50,2018-09-29,57.63
WH_04,5ac4f7986643a944501c66a2257bdd73,9,2,7,2018-10-21,21.37
WH_04,867dda95bbba37fe56fa288449fa122f,20,5,15,2018-08-26,20.71
WH_04,564f6ff7ae760d6eda6d32c551724036,21,3,18,2018-11-27,104.94
WH_04,8983a3b149303c013fceabef902e835a,26,1,25,2018-09-05,41.59
WH_04,58efb9b638561ce132216a9a612513e2,24,1,23,2018-10-27,58.56
WH_04,19421075ae0b585f2dc13ff149e2119d,51,2,49,2018-08-10,30.3
WH_04,0cf573090c66bb30ac5e53c82bdb0403,11,1,10,2018-11-16,35.37
WH_04,4b703444923b5e57bb73ba343f5ebab7,12,1,11,2018-10-01,16.4
WH_04,fa126ff62aae83e37857ad495641c878,8,0,8,2018-07-25,89.63
WH_04,7f4e034245e45549110139d1de248f83,35,8,27,2018-07-29,21.43
WH_04,6002665d65ee348dcd357c7bb2f080bd,9,0,9,2018-06-23,25.06
WH_04,f361fccba568fabe00db466f80626d1e,13,3,10,2018-11-15,11.23
WH_04,7fb04722aba7a2b632bac8f9819796f3,48,2,46,2018-10-13,55.94
WH_04,ad88641611c35ebd59ecda07a9f17099,34,1,33,2018-09-01,81.97
WH_04,7c1bd920dbdf22470b68bde975dd3ccf,229,45,184,2018-06-03,27.55
WH_04,dc9471db933efad7bf0ce685380578bd,24,5,19,2018-06-04,166.91
WH_04,5b8a5a9417210b1b84b67b9a7aefb935,9,2,7,2018-06-13,34.63
WH_04,777d2e438a1b645f3aec9bd57e92672c,59,11,48,2018-07-27,42.53
WH_04,810e2944bca9850b934e1570ba372e7d,44,2,42,2018-10-06,47.98
WH_04,97b3b8e8ed22d0ceb3b3c520e806a334,16,1,15,2018-06-27,8.87
WH_04,00ba6d766f0b1d7b78a5ce3e1e033263,9,2,7,2018-07-04,21.13
WH_04,33ba4b29d820b397054cc97e892ab1bc,20,3,17,2018-06-13,14.02
WH_04,d99526b1e4fa5f57b8bde34a7337b5ee,16,3,13,2018-11-22,26.87
WH_04,1fb344134cd7164d32dea4d87ba3ec5a,25,0,25,2018-10-31,63.84
WH_04,87d780fa7d2cf3710aa02dc4ca8db985,14,3,11,2018-08-31,56.02
WH_04,0b0172eb0fd18479d29c3bc122c058c2,12,0,12,2018-07-28,14.74
WH_04,1164c17af70425821f88bfbdc9e907a3,7,0,7,2018-11-14,26.73
WH_04,e06f99e79036d681effa3de75989bf22,11,2,9,2018-11-22,25.19
WH_04,5a7373ba4c9b3e13513ded06cd1986c4,21,5,16,2018-06-19,26.0
WH_04,a8fe47ad6f852f93cc92c7b408687de3,29,6,23,2018-06-11,47.89
WH_04,ffc9caf33e2d1e9f44e3e06da19085f7,35,2,33,2018-10-14,119.39
WH_04,083ffd30820b592e294de7ed668ff975,13,0,13,2018-10-17,23.11
WH_04,00de7f393d962717eeeb2d7131a40dba,23,0,23,2018-09-09,62.32
WH_04,bb42f37fc3d9130e4a4339d24a47dd7c,23,4,19,2018-07-22,19.05
WH_04,10717ff440b2320081989126e858b220,52,6,46,2018-10-07,76.0
WH_04,5411e9269501a870cabf632f05655131,28,6,22,2018-09-03,67.42
WH_04,e1e932dfb67414e80b87ad97688cf2a3,33,6,27,2018-09-09,65.61
WH_04,6ae3f85f46a37844372252496c77b4d8,13,0,13,2018-11-27,103.36
WH_04,e251ebd2858be1aa7d9b2087a6992580,37,2,35,2018-10-10,49.54
WH_04,1613b819ab5dae53aead2dbb4ebdb378,86,11,75,2018-08-17,14.32
WH_04,1bfb290d7273a442c874dbe74b4abae6,45,4,41,2018-06-10,37.86
WH_04,a3daee3915d4fb98376e039ede6bdea6,14,3,11,2018-07-21,25.87
WH_04,017692475c1c954ff597feda05131d73,29,3,26,2018-10-24,8.68
WH_04,50e1b118f266b655f613f753914c42db,12,0,12,2018-11-02,19.62
WH_04,e6b314a2236c162ede1a879f1075430f,12,3,9,2018-07-14,9.34
WH_04,54d7ad85b648d3cb2b7069ed446d7f35,17,3,14,2018-07-01,103.94
WH_04,261244fc4d0197d8772346872f5b0f5e,8,0,8,2018-09-14,19.38
WH_04,bee2e070c39f3dd2f6883a17a5f0da45,87,10,77,2018-10-21,116.67
WH_04,06bf70b6e1d67d96308235ef350edc61,24,2,22,2018-06-26,45.91
WH_04,583f158587cdecda3e8bdea694021e39,50,8,42,2018-06-11,26.79
WH_04,11dcc970f7a5581e1bf777b6da3f7096,31,7,24,2018-10-31,47.58
WH_04,cc5447118c174dcc6456c84ccb29e6f7,38,9,29,2018-11-07,50.74
WH_04,82c51c3938503a4ddc096fbed86428d6,33,2,31,2018-08-19,58.59
WH_04,6413f7a28e149a324c4a914000399fb2,29,1,28,2018-10-25,85.71
WH_04,e59dd207c69d86e890febadc796d1078,69,8,61,2018-10-22,68.0
WH_04,0e2d365a247d105fefc31b17ab8706d9,20,1,19,2018-08-12,81.79
WH_04,0fe922b7f7d43ef454bbc241416e7401,22,1,21,2018-11-18,10.67
WH_04,e6d3e381889aa6e9d222ad50cb30ac43,7,0,7,2018-08-06,104.51
WH_04,2c0c951471371afa81e47d7bf8d20522,25,6,19,2018-11-24,17.72
WH_04,4d272fe20c57c64dc74b3db191fc31ef,10,0,10,2018-09-02,15.24
WH_04,b59fb744c6f3cd1dc23b10f760848d98,34,8,26,2018-06-08,5.44
WH_04,656e0eca68dcecf6a31b8ececfabe3e8,105,23,82,2018-09-28,42.49
WH_04,9fe172fa8e662ca8572cf12abf8bce23,38,6,32,2018-10-23,33.67
WH_04,913580fde3e72c3b3e4ce0b79963bee6,19,3,16,2018-09-25,5.57
WH_04,53ea9da485f6aed8a6f03a85831fe021,30,4,26,2018-11-10,158.54
WH_04,3a806ac1ab98107febb4ffcf38bc1fac,14,1,13,2018-08-01,62.9
WH_04,5b3b5f9ae84ca9ead3138b199420cc94,28,7,21,2018-08-09,96.37
WH_04,a92930c327948861c015c919a0bcb4a8,123,29,94,2018-10-07,48.22
WH_04,dd60cac04e6bcbc919cb1c7dcc473211,12,0,12,2018-08-11,15.92
WH_04,9ee8c8a931dd4d34148aa31f54ee93c1,7,0,7,2018-09-03,65.34
WH_04,fbce4c4cb307679d89a3bf3d3bb353b9,19,0,19,2018-11-06,81.2
WH_04,5fb1e24560c31b0eaa1911d4247187ed,22,2,20,2018-08-27,144.92
WH_04,044f05bc9de36e8a693a83e4bc79dd0d,16,3,13,2018-08-22,14.46
WH_04,2f13d1dc8b4e1d9d8027be50339546a9,23,2,21,2018-09-10,60.14
WH_04,83b00325c13c44245b2c3a2befa62a0e,25,3,22,2018-08-01,71.79
WH_04,7c898e0b8ea203dd94ba846627fc34d1,5,1,4,2018-09-03,68.82
WH_04,7a9cf133da2a6494259ffeeab11b6276,24,4,20,2018-08-08,15.03
